,station,year,month,day,hour,precip,wind_speed,wind_gust
45549,CSAP4,2014,9,1,18,0.0,6.7,9.39
45550,CSAP4,2014,9,1,19,0.0,7.6,10.28
45551,CSAP4,2014,9,1,20,0.0,6.7,9.84
45552,CSAP4,2014,9,1,21,0.0,6.26,9.39
45553,CSAP4,2014,9,1,22,0.0,4.92,8.94
45554,CSAP4,2014,9,1,23,0.0,2.23,6.7
45555,CSAP4,2014,9,2,0,0.0,2.23,3.13
45556,CSAP4,2014,9,2,1,0.0,2.68,4.02
45557,CSAP4,2014,9,2,2,0.0,3.13,4.02
45558,CSAP4,2014,9,2,3,0.0,2.68,3.58
45559,CSAP4,2014,9,2,4,0.0,1.79,3.58
45560,CSAP4,2014,9,2,5,0.0,2.68,3.58
45561,CSAP4,2014,9,2,6,0.0,3.13,4.92
45562,CSAP4,2014,9,2,7,0.0,2.68,4.47
45563,CSAP4,2014,9,2,8,0.0,2.68,4.47
45564,CSAP4,2014,9,2,9,0.0,2.23,3.13
45565,CSAP4,2014,9,2,10,0.0,2.68,3.58
45566,CSAP4,2014,9,2,11,0.0,2.68,4.47
45567,CSAP4,2014,9,2,12,0.0,3.58,5.37
45568,CSAP4,2014,9,2,13,0.0,5.81,8.49
45569,CSAP4,2014,9,2,14,0.0,6.26,9.39
45570,CSAP4,2014,9,2,15,0.0,6.7,10.28
45571,CSAP4,2014,9,2,16,0.0,6.26,9.84
45572,CSAP4,2014,9,2,17,0.0,6.26,8.94
45573,CSAP4,2014,9,2,18,0.0,5.37,8.94
45574,CSAP4,2014,9,2,19,0.0,6.26,8.49
45575,CSAP4,2014,9,2,20,0.0,4.92,8.49
45576,CSAP4,2014,9,2,21,0.0,4.47,7.6
45577,CSAP4,2014,9,2,22,0.0,4.47,7.15
45578,CSAP4,2014,9,2,23,0.0,1.79,4.47
45579,CSAP4,2014,9,3,0,0.0,1.79,3.13
45580,CSAP4,2014,9,3,1,0.0,3.13,4.02
45581,CSAP4,2014,9,3,2,0.0,3.58,4.47
45582,CSAP4,2014,9,3,3,0.0,2.68,4.47
45583,CSAP4,2014,9,3,4,0.0,2.68,3.58
45584,CSAP4,2014,9,3,5,0.0,2.23,3.13
45585,CSAP4,2014,9,3,6,0.0,2.68,4.02
45586,CSAP4,2014,9,3,7,0.0,2.68,4.02
45587,CSAP4,2014,9,3,8,0.0,2.68,4.47
45588,CSAP4,2014,9,3,9,0.0,2.68,4.02
45589,CSAP4,2014,9,3,10,0.0,2.23,4.02
45590,CSAP4,2014,9,3,11,0.0,3.13,4.47
45591,CSAP4,2014,9,3,12,0.0,2.68,4.02
45592,CSAP4,2014,9,3,13,0.0,3.58,5.81
45593,CSAP4,2014,9,3,14,0.0,4.47,7.6
45594,CSAP4,2014,9,3,15,0.0,5.81,8.05
45595,CSAP4,2014,9,3,16,0.0,5.81,8.94
45596,CSAP4,2014,9,3,17,0.0,5.37,8.94
45597,CSAP4,2014,9,3,18,0.0,6.26,8.49
45598,CSAP4,2014,9,3,19,0.0,6.7,9.84
45599,CSAP4,2014,9,3,20,0.0,7.15,10.28
45600,CSAP4,2014,9,3,21,0.0,4.92,8.94
45601,CSAP4,2014,9,3,22,0.0,3.58,7.15
45602,CSAP4,2014,9,3,23,0.0,4.02,5.37
45603,CSAP4,2014,9,4,0,0.0,2.68,4.92
45604,CSAP4,2014,9,4,1,0.0,3.58,4.47
45605,CSAP4,2014,9,4,2,0.0,3.58,4.92
45606,CSAP4,2014,9,4,3,0.0,3.58,4.92
45607,CSAP4,2014,9,4,4,0.0,2.68,4.47
45608,CSAP4,2014,9,4,5,0.0,2.68,4.02
45609,CSAP4,2014,9,4,6,0.0,3.13,4.47
45610,CSAP4,2014,9,4,7,0.0,3.58,4.47
45611,CSAP4,2014,9,4,8,0.0,3.58,4.47
45612,CSAP4,2014,9,4,9,0.0,3.58,4.92
45613,CSAP4,2014,9,4,10,0.0,3.13,4.92
45614,CSAP4,2014,9,4,11,0.0,2.23,5.37
45615,CSAP4,2014,9,4,12,0.0,3.58,6.7
45616,CSAP4,2014,9,4,13,0.0,4.47,7.6
45617,CSAP4,2014,9,4,14,0.0,4.47,8.49
45618,CSAP4,2014,9,4,15,0.0,5.81,9.39
45619,CSAP4,2014,9,4,16,0.0,7.15,9.84
45620,CSAP4,2014,9,4,17,0.0,4.92,9.84
45621,CSAP4,2014,9,4,18,0.0,2.23,7.6
45622,CSAP4,2014,9,4,19,0.0,3.13,6.26
45623,CSAP4,2014,9,4,20,0.0,2.23,4.02
45624,CSAP4,2014,9,4,21,0.0,4.92,6.7
45625,CSAP4,2014,9,4,22,0.0,2.23,8.49
45626,CSAP4,2014,9,4,23,0.0,1.79,2.68
45627,CSAP4,2014,9,5,0,0.0,3.13,4.02
45628,CSAP4,2014,9,5,1,0.0,2.68,3.58
45629,CSAP4,2014,9,5,2,0.0,1.79,4.02
45630,CSAP4,2014,9,5,3,0.0,1.79,4.02
45631,CSAP4,2014,9,5,4,0.0,2.68,4.02
45632,CSAP4,2014,9,5,5,0.0,1.79,3.13
45633,CSAP4,2014,9,5,6,0.0,2.23,3.58
45634,CSAP4,2014,9,5,7,0.0,2.23,4.02
45635,CSAP4,2014,9,5,8,0.0,2.23,3.58
45636,CSAP4,2014,9,5,9,0.0,2.23,3.58
45637,CSAP4,2014,9,5,10,0.0,3.13,4.02
45638,CSAP4,2014,9,5,11,0.0,2.23,3.58
45639,CSAP4,2014,9,5,12,0.0,2.23,3.58
45640,CSAP4,2014,9,5,13,0.0,5.37,8.49
45641,CSAP4,2014,9,5,14,0.0,4.92,9.39
45642,CSAP4,2014,9,5,15,0.0,6.26,8.94
45643,CSAP4,2014,9,5,16,0.0,8.05,10.73
45644,CSAP4,2014,9,5,17,0.0,7.15,11.17
45645,CSAP4,2014,9,5,18,0.0,7.15,10.73
45646,CSAP4,2014,9,5,19,0.0,6.7,9.84
45647,CSAP4,2014,9,5,20,0.0,4.02,7.6
45648,CSAP4,2014,9,5,21,0.0,2.23,5.81
45649,CSAP4,2014,9,5,22,0.0,1.34,3.13
45650,CSAP4,2014,9,5,23,0.0,2.23,2.68
45651,CSAP4,2014,9,6,0,0.0,2.68,3.58
45652,CSAP4,2014,9,6,1,0.0,2.23,3.13
45653,CSAP4,2014,9,6,2,0.0,2.23,4.02
45654,CSAP4,2014,9,6,3,0.0,1.79,3.13
45655,CSAP4,2014,9,6,4,0.0,3.13,4.02
45656,CSAP4,2014,9,6,5,0.0,3.13,4.47
45657,CSAP4,2014,9,6,6,0.0,3.13,4.47
45658,CSAP4,2014,9,6,7,0.0,1.79,4.02
45659,CSAP4,2014,9,6,8,0.0,2.23,3.58
45660,CSAP4,2014,9,6,9,0.0,2.68,3.58
45661,CSAP4,2014,9,6,10,0.0,3.13,4.02
45662,CSAP4,2014,9,6,11,0.0,3.58,4.92
45663,CSAP4,2014,9,6,12,0.0,2.23,4.47
45664,CSAP4,2014,9,6,13,0.0,5.37,7.6
45665,CSAP4,2014,9,6,14,0.0,5.37,8.49
45666,CSAP4,2014,9,6,15,0.0,5.37,8.49
45667,CSAP4,2014,9,6,16,0.0,6.7,9.84
45668,CSAP4,2014,9,6,17,0.0,7.15,10.73
45669,CSAP4,2014,9,6,18,0.0,8.49,10.73
45670,CSAP4,2014,9,6,19,0.0,8.05,10.28
45671,CSAP4,2014,9,6,20,0.0,6.7,9.84
45672,CSAP4,2014,9,6,21,0.0,3.13,8.94
45673,CSAP4,2014,9,6,22,0.0,3.13,5.81
45674,CSAP4,2014,9,6,23,0.0,2.68,4.02
45675,CSAP4,2014,9,7,0,0.0,3.13,4.47
45676,CSAP4,2014,9,7,1,0.0,3.58,4.92
45677,CSAP4,2014,9,7,2,0.0,2.23,4.92
45678,CSAP4,2014,9,7,3,0.0,3.13,4.92
45679,CSAP4,2014,9,7,4,0.0,3.13,4.47
45680,CSAP4,2014,9,7,5,0.0,1.79,3.13
45681,CSAP4,2014,9,7,6,0.0,2.23,3.13
45682,CSAP4,2014,9,7,7,0.5079346,3.13,4.02
45683,CSAP4,2014,9,7,8,5.079956,1.34,4.02
45684,CSAP4,2014,9,7,9,0.76208496,1.34,7.15
45685,CSAP4,2014,9,7,10,1.5239258,7.6,10.73
45686,CSAP4,2014,9,7,11,0.50805664,2.23,5.81
45687,CSAP4,2014,9,7,12,0.0,1.34,3.13
45688,CSAP4,2014,9,7,13,0.0,1.79,3.58
45689,CSAP4,2014,9,7,14,0.0,4.02,6.26
45690,CSAP4,2014,9,7,15,0.0,4.92,7.15
45691,CSAP4,2014,9,7,16,0.0,5.37,7.6
45692,CSAP4,2014,9,7,17,0.0,5.37,8.49
45693,CSAP4,2014,9,7,18,0.0,6.26,8.94
45694,CSAP4,2014,9,7,19,0.0,6.26,10.73
45695,CSAP4,2014,9,7,20,0.0,0.45,7.6
45696,CSAP4,2014,9,7,21,0.0,1.79,2.68
45697,CSAP4,2014,9,7,22,0.0,2.23,3.13
45698,CSAP4,2014,9,7,23,0.0,2.23,3.13
45699,CSAP4,2014,9,8,0,0.0,2.68,4.47
45700,CSAP4,2014,9,8,1,0.0,3.58,4.92
45701,CSAP4,2014,9,8,2,0.0,2.23,4.92
45702,CSAP4,2014,9,8,3,0.0,2.68,4.02
45703,CSAP4,2014,9,8,4,0.0,2.68,4.02
45704,CSAP4,2014,9,8,5,0.0,3.58,4.92
45705,CSAP4,2014,9,8,6,0.0,2.68,4.92
45706,CSAP4,2014,9,8,7,0.0,2.68,4.47
45707,CSAP4,2014,9,8,8,0.0,2.68,3.13
45708,CSAP4,2014,9,8,9,0.0,3.13,3.58
45709,CSAP4,2014,9,8,10,0.0,2.68,4.47
45710,CSAP4,2014,9,8,11,0.0,2.23,4.47
45711,CSAP4,2014,9,8,12,0.0,2.23,3.58
45712,CSAP4,2014,9,8,13,0.0,4.02,6.26
45713,CSAP4,2014,9,8,14,0.0,5.81,8.49
45714,CSAP4,2014,9,8,15,0.0,5.81,8.05
45715,CSAP4,2014,9,8,16,0.0,5.37,8.94
45716,CSAP4,2014,9,8,17,0.0,6.26,8.94
45717,CSAP4,2014,9,8,18,0.0,5.81,9.39
45718,CSAP4,2014,9,8,19,0.0,5.81,8.49
45719,CSAP4,2014,9,8,20,0.0,6.7,8.49
45720,CSAP4,2014,9,8,21,0.0,5.81,8.49
45721,CSAP4,2014,9,8,22,0.0,3.13,7.15
45722,CSAP4,2014,9,8,23,0.0,2.23,4.02
45723,CSAP4,2014,9,9,0,0.0,2.23,3.13
45724,CSAP4,2014,9,9,1,0.0,1.79,3.58
45725,CSAP4,2014,9,9,2,0.0,2.23,4.02
45726,CSAP4,2014,9,9,3,0.0,2.23,4.02
45727,CSAP4,2014,9,9,4,0.0,2.68,4.02
45728,CSAP4,2014,9,9,5,0.0,2.68,3.58
45729,CSAP4,2014,9,9,6,0.0,2.23,4.02
45730,CSAP4,2014,9,9,7,0.0,1.34,3.58
45731,CSAP4,2014,9,9,8,0.0,1.34,3.13
45732,CSAP4,2014,9,9,9,0.0,1.34,2.23
45733,CSAP4,2014,9,9,10,0.0,2.68,3.58
45734,CSAP4,2014,9,9,11,0.0,3.58,4.02
45735,CSAP4,2014,9,9,12,0.0,3.13,4.02
45736,CSAP4,2014,9,9,13,0.0,4.92,6.7
45737,CSAP4,2014,9,9,14,0.0,5.81,8.49
45738,CSAP4,2014,9,9,15,0.0,7.6,9.84
45739,CSAP4,2014,9,9,16,0.0,6.7,9.84
45740,CSAP4,2014,9,9,17,0.0,6.26,9.84
45741,CSAP4,2014,9,9,18,0.0,6.26,9.84
45742,CSAP4,2014,9,9,19,0.0,5.81,8.94
45743,CSAP4,2014,9,9,20,0.0,4.92,7.6
45744,CSAP4,2014,9,9,21,0.0,4.47,6.26
45745,CSAP4,2014,9,9,22,0.0,3.13,5.37
45746,CSAP4,2014,9,9,23,0.0,2.23,4.02
45747,CSAP4,2014,9,10,0,0.0,1.79,3.13
45748,CSAP4,2014,9,10,1,0.0,2.68,3.13
45749,CSAP4,2014,9,10,2,0.0,2.23,3.13
45750,CSAP4,2014,9,10,3,0.0,3.13,3.58
45751,CSAP4,2014,9,10,4,0.0,2.68,4.47
45752,CSAP4,2014,9,10,5,0.0,2.23,4.02
45753,CSAP4,2014,9,10,6,0.0,2.68,3.58
45754,CSAP4,2014,9,10,7,0.0,2.23,3.13
45755,CSAP4,2014,9,10,8,0.0,3.13,3.58
45756,CSAP4,2014,9,10,9,0.0,3.58,4.47
45757,CSAP4,2014,9,10,10,0.0,2.68,4.92
45758,CSAP4,2014,9,10,11,0.0,1.79,4.02
45759,CSAP4,2014,9,10,12,0.0,2.68,4.02
45760,CSAP4,2014,9,10,13,0.0,4.92,6.7
45761,CSAP4,2014,9,10,14,0.0,5.37,8.49
45762,CSAP4,2014,9,10,15,0.0,5.81,7.6
45763,CSAP4,2014,9,10,16,0.0,6.7,9.39
45764,CSAP4,2014,9,10,17,0.0,7.15,9.84
45765,CSAP4,2014,9,10,18,0.0,7.6,9.39
45766,CSAP4,2014,9,10,19,0.0,6.26,10.73
45767,CSAP4,2014,9,10,20,0.0,5.37,8.94
45768,CSAP4,2014,9,10,21,0.0,4.02,6.7
45769,CSAP4,2014,9,10,22,0.0,0.9,4.92
45770,CSAP4,2014,9,10,23,0.0,1.79,3.13
45771,CSAP4,2014,9,11,0,0.0,2.23,3.58
45772,CSAP4,2014,9,11,1,0.0,3.58,4.47
45773,CSAP4,2014,9,11,2,0.0,3.13,4.02
45774,CSAP4,2014,9,11,3,0.0,2.23,3.58
45775,CSAP4,2014,9,11,4,0.0,1.79,3.58
45776,CSAP4,2014,9,11,5,0.0,3.13,4.47
45777,CSAP4,2014,9,11,6,0.0,3.13,4.02
45778,CSAP4,2014,9,11,7,0.0,3.58,4.47
45779,CSAP4,2014,9,11,8,0.0,3.13,4.47
45780,CSAP4,2014,9,11,9,0.0,3.13,4.47
45781,CSAP4,2014,9,11,10,0.0,2.23,4.47
45782,CSAP4,2014,9,11,11,0.0,1.79,3.13
45783,CSAP4,2014,9,11,12,0.0,1.79,2.68
45784,CSAP4,2014,9,11,13,0.0,4.92,7.15
45785,CSAP4,2014,9,11,14,0.0,5.81,8.94
45786,CSAP4,2014,9,11,15,0.0,6.7,9.39
45787,CSAP4,2014,9,11,16,0.0,7.6,10.73
45788,CSAP4,2014,9,11,17,0.0,7.6,11.17
45789,CSAP4,2014,9,11,18,0.0,6.7,9.84
45790,CSAP4,2014,9,11,19,0.0,6.26,8.94
45791,CSAP4,2014,9,11,20,0.0,5.81,8.49
45792,CSAP4,2014,9,11,21,0.0,4.47,7.6
45793,CSAP4,2014,9,11,22,0.0,3.13,5.81
45794,CSAP4,2014,9,11,23,0.0,2.68,3.13
45795,CSAP4,2014,9,12,0,0.0,1.79,2.68
45796,CSAP4,2014,9,12,1,0.0,2.23,3.13
45797,CSAP4,2014,9,12,2,0.0,1.79,3.13
45798,CSAP4,2014,9,12,3,0.0,1.79,3.13
45799,CSAP4,2014,9,12,4,0.0,2.23,3.58
45800,CSAP4,2014,9,12,5,0.0,2.23,2.68
45801,CSAP4,2014,9,12,6,0.0,1.79,3.13
45802,CSAP4,2014,9,12,7,0.0,1.79,2.68
45803,CSAP4,2014,9,12,8,0.0,2.23,3.13
45804,CSAP4,2014,9,12,9,0.0,1.79,3.58
45805,CSAP4,2014,9,12,10,0.0,2.68,3.58
45806,CSAP4,2014,9,12,11,0.0,2.23,4.02
45807,CSAP4,2014,9,12,12,0.0,2.68,4.02
45808,CSAP4,2014,9,12,13,0.0,4.92,6.7
45809,CSAP4,2014,9,12,14,0.0,4.92,8.94
45810,CSAP4,2014,9,12,15,0.0,7.15,9.84
45811,CSAP4,2014,9,12,16,0.0,8.05,10.73
45812,CSAP4,2014,9,12,17,0.0,8.05,11.17
45813,CSAP4,2014,9,12,18,0.0,8.05,10.73
45814,CSAP4,2014,9,12,19,0.0,7.6,11.17
45815,CSAP4,2014,9,12,20,0.0,5.81,10.73
45816,CSAP4,2014,9,12,21,0.0,4.92,8.49
45817,CSAP4,2014,9,12,22,0.0,2.68,5.81
45818,CSAP4,2014,9,12,23,0.0,3.13,4.02
45819,CSAP4,2014,9,13,0,0.0,0.9,4.47
45820,CSAP4,2014,9,13,1,0.0,2.68,4.02
45821,CSAP4,2014,9,13,2,0.0,3.13,4.92
45822,CSAP4,2014,9,13,3,0.0,3.58,4.92
45823,CSAP4,2014,9,13,4,0.0,2.68,4.47
45824,CSAP4,2014,9,13,5,0.0,2.23,5.37
45825,CSAP4,2014,9,13,6,0.0,3.58,4.47
45826,CSAP4,2014,9,13,7,0.0,1.79,4.02
45827,CSAP4,2014,9,13,8,0.0,2.68,4.02
45828,CSAP4,2014,9,13,9,0.0,3.58,5.37
45829,CSAP4,2014,9,13,10,0.0,0.9,5.81
45830,CSAP4,2014,9,13,11,0.0,4.02,6.26
45831,CSAP4,2014,9,13,12,0.0,5.37,7.6
45832,CSAP4,2014,9,13,13,0.0,4.02,6.7
45833,CSAP4,2014,9,13,14,0.0,5.81,8.94
45834,CSAP4,2014,9,13,15,0.0,5.37,8.94
45835,CSAP4,2014,9,13,16,0.0,5.81,9.84
45836,CSAP4,2014,9,13,17,0.0,6.7,10.73
45837,CSAP4,2014,9,13,18,0.0,5.81,10.28
45838,CSAP4,2014,9,13,19,0.0,6.26,8.94
45839,CSAP4,2014,9,13,20,0.0,2.68,7.15
45840,CSAP4,2014,9,13,21,0.0,3.58,5.81
45841,CSAP4,2014,9,13,22,0.0,1.79,4.47
45842,CSAP4,2014,9,13,23,0.0,4.02,6.26
45843,CSAP4,2014,9,14,0,0.0,3.13,6.7
45844,CSAP4,2014,9,14,1,0.0,2.23,4.47
45845,CSAP4,2014,9,14,2,0.0,3.13,5.37
45846,CSAP4,2014,9,14,3,0.0,3.13,6.7
45847,CSAP4,2014,9,14,4,0.0,3.13,4.92
45848,CSAP4,2014,9,14,5,0.0,2.68,5.37
45849,CSAP4,2014,9,14,6,0.0,2.68,4.92
45850,CSAP4,2014,9,14,7,0.0,3.13,5.81
45851,CSAP4,2014,9,14,8,0.0,3.13,4.92
45852,CSAP4,2014,9,14,9,0.0,4.47,6.26
45853,CSAP4,2014,9,14,10,0.0,2.23,6.7
45854,CSAP4,2014,9,14,11,0.0,3.13,4.92
45855,CSAP4,2014,9,14,12,0.0,2.68,4.02
45856,CSAP4,2014,9,14,13,0.0,4.92,6.7
45857,CSAP4,2014,9,14,14,0.0,4.47,9.39
45858,CSAP4,2014,9,14,15,0.0,4.92,8.94
45859,CSAP4,2014,9,14,16,0.0,6.7,11.17
45860,CSAP4,2014,9,14,17,0.0,7.15,9.84
45861,CSAP4,2014,9,14,18,0.0,7.15,9.84
45862,CSAP4,2014,9,14,19,0.0,3.13,8.94
45863,CSAP4,2014,9,14,20,0.0,3.13,5.37
45864,CSAP4,2014,9,14,21,0.0,3.13,4.47
45865,CSAP4,2014,9,14,22,0.0,1.79,4.47
45866,CSAP4,2014,9,14,23,0.0,2.23,4.02
45867,CSAP4,2014,9,15,0,0.0,1.79,3.13
45868,CSAP4,2014,9,15,1,0.0,1.79,2.68
45869,CSAP4,2014,9,15,2,0.0,2.23,3.13
45870,CSAP4,2014,9,15,3,0.0,1.79,2.68
45871,CSAP4,2014,9,15,4,0.0,1.79,3.58
45872,CSAP4,2014,9,15,5,0.0,1.79,2.68
45873,CSAP4,2014,9,15,6,0.0,2.68,4.02
45874,CSAP4,2014,9,15,7,0.0,2.23,4.02
45875,CSAP4,2014,9,15,8,0.0,3.13,4.02
45876,CSAP4,2014,9,15,9,0.0,3.13,4.02
45877,CSAP4,2014,9,15,10,0.0,3.13,4.02
45878,CSAP4,2014,9,15,11,0.0,2.68,4.02
45879,CSAP4,2014,9,15,12,0.0,2.68,4.02
45880,CSAP4,2014,9,15,13,0.0,2.23,4.02
45881,CSAP4,2014,9,15,14,0.0,2.68,4.92
45882,CSAP4,2014,9,15,15,0.0,2.23,4.47
45883,CSAP4,2014,9,15,16,0.0,5.37,7.6
45884,CSAP4,2014,9,15,17,0.0,6.26,8.94
45885,CSAP4,2014,9,15,18,0.0,5.81,9.39
45886,CSAP4,2014,9,15,19,0.0,6.26,8.94
45887,CSAP4,2014,9,15,20,0.0,3.13,8.05
45888,CSAP4,2014,9,15,21,0.0,1.79,4.02
45889,CSAP4,2014,9,15,22,0.0,1.79,2.68
45890,CSAP4,2014,9,15,23,0.0,2.23,2.68
45891,CSAP4,2014,9,16,0,0.0,1.79,3.13
45892,CSAP4,2014,9,16,1,0.0,1.79,2.68
45893,CSAP4,2014,9,16,2,0.0,2.68,3.13
45894,CSAP4,2014,9,16,3,0.0,3.58,4.02
45895,CSAP4,2014,9,16,4,0.0,0.9,4.02
45896,CSAP4,2014,9,16,5,0.0,1.34,3.13
45897,CSAP4,2014,9,16,6,0.0,2.68,3.13
45898,CSAP4,2014,9,16,7,0.0,3.13,3.58
45899,CSAP4,2014,9,16,8,0.0,3.13,3.13
45900,CSAP4,2014,9,16,9,0.0,3.13,4.02
45901,CSAP4,2014,9,16,10,0.0,1.79,3.58
45902,CSAP4,2014,9,16,11,0.0,2.23,3.58
45903,CSAP4,2014,9,16,12,0.0,1.34,3.13
45904,CSAP4,2014,9,16,13,0.0,2.23,4.02
45905,CSAP4,2014,9,16,14,0.0,3.58,6.7
45906,CSAP4,2014,9,16,15,0.0,4.92,7.15
45907,CSAP4,2014,9,16,16,0.0,6.26,8.49
45908,CSAP4,2014,9,16,17,0.0,5.81,8.94
45909,CSAP4,2014,9,16,18,0.0,5.37,8.49
45910,CSAP4,2014,9,16,19,0.0,4.92,7.6
45911,CSAP4,2014,9,16,20,0.0,4.92,7.15
45912,CSAP4,2014,9,16,21,0.0,5.37,7.6
45913,CSAP4,2014,9,16,22,0.0,4.47,6.7
45914,CSAP4,2014,9,16,23,0.0,1.79,4.92
45915,CSAP4,2014,9,17,0,0.0,0.9,2.68
45916,CSAP4,2014,9,17,1,0.0,2.68,3.13
45917,CSAP4,2014,9,17,2,0.0,1.79,3.13
45918,CSAP4,2014,9,17,3,0.0,2.23,3.13
45919,CSAP4,2014,9,17,4,0.0,0.9,3.13
45920,CSAP4,2014,9,17,5,0.0,1.79,2.68
45921,CSAP4,2014,9,17,6,0.0,2.68,3.13
45922,CSAP4,2014,9,17,7,0.0,2.68,3.58
45923,CSAP4,2014,9,17,8,0.0,2.68,3.58
45924,CSAP4,2014,9,17,9,0.0,3.13,4.02
45925,CSAP4,2014,9,17,10,0.0,1.79,4.02
45926,CSAP4,2014,9,17,11,0.0,1.79,3.58
45927,CSAP4,2014,9,17,12,0.0,1.79,3.13
45928,CSAP4,2014,9,17,13,0.0,3.58,5.37
45929,CSAP4,2014,9,17,14,0.0,4.47,6.26
45930,CSAP4,2014,9,17,15,0.0,4.47,7.15
45931,CSAP4,2014,9,17,16,0.0,5.37,8.05
45932,CSAP4,2014,9,17,17,0.0,4.92,8.94
45933,CSAP4,2014,9,17,18,0.0,5.37,9.39
45934,CSAP4,2014,9,17,19,0.0,5.37,7.6
45935,CSAP4,2014,9,17,20,0.0,4.92,8.94
45936,CSAP4,2014,9,17,21,0.0,5.81,8.05
45937,CSAP4,2014,9,17,22,0.0,4.47,7.6
45938,CSAP4,2014,9,17,23,0.0,2.68,5.37
45939,CSAP4,2014,9,18,0,0.0,1.34,3.13
45940,CSAP4,2014,9,18,1,0.0,2.23,2.68
45941,CSAP4,2014,9,18,2,0.0,2.68,4.02
45942,CSAP4,2014,9,18,3,0.0,2.23,3.58
45943,CSAP4,2014,9,18,4,0.0,1.34,2.68
45944,CSAP4,2014,9,18,5,0.0,2.23,2.68
45945,CSAP4,2014,9,18,6,0.0,2.68,3.13
45946,CSAP4,2014,9,18,7,0.0,2.68,3.58
45947,CSAP4,2014,9,18,8,0.0,2.23,4.02
45948,CSAP4,2014,9,18,9,0.0,2.68,4.02
45949,CSAP4,2014,9,18,10,0.0,2.23,4.02
45950,CSAP4,2014,9,18,11,0.0,1.34,3.13
45951,CSAP4,2014,9,18,12,0.0,3.58,4.92
45952,CSAP4,2014,9,18,13,0.0,3.13,6.26
45953,CSAP4,2014,9,18,14,0.0,2.23,6.7
45954,CSAP4,2014,9,18,15,0.0,2.23,5.81
45955,CSAP4,2014,9,18,16,0.0,4.92,6.7
45956,CSAP4,2014,9,18,17,0.0,4.92,7.6
45957,CSAP4,2014,9,18,18,0.0,3.58,7.15
45958,CSAP4,2014,9,18,19,0.0,3.58,5.37
45959,CSAP4,2014,9,18,20,0.0,5.81,8.05
45960,CSAP4,2014,9,18,21,0.0,3.58,8.05
45961,CSAP4,2014,9,18,22,0.0,3.13,4.47
45962,CSAP4,2014,9,18,23,0.0,1.79,2.68
45963,CSAP4,2014,9,19,0,0.0,0.9,3.13
45964,CSAP4,2014,9,19,1,0.0,0.9,4.47
45965,CSAP4,2014,9,19,2,0.0,1.79,2.23
45966,CSAP4,2014,9,19,3,0.0,1.79,3.13
45967,CSAP4,2014,9,19,4,0.0,1.79,4.02
45968,CSAP4,2014,9,19,5,0.0,2.23,2.68
45969,CSAP4,2014,9,19,6,0.0,2.68,4.47
45970,CSAP4,2014,9,19,7,0.0,3.58,9.84
45971,CSAP4,2014,9,19,8,4.063965,3.58,9.84
45972,CSAP4,2014,9,19,9,2.540039,7.6,11.62
45973,CSAP4,2014,9,19,10,3.0479736,0.9,10.73
45974,CSAP4,2014,9,19,11,0.25402832,2.68,4.47
45975,CSAP4,2014,9,19,12,0.0,3.13,4.92
45976,CSAP4,2014,9,19,13,0.0,1.79,4.47
45977,CSAP4,2014,9,19,14,0.0,2.23,3.58
45978,CSAP4,2014,9,19,15,0.0,5.37,8.49
45979,CSAP4,2014,9,19,16,0.0,6.7,9.39
45980,CSAP4,2014,9,19,17,0.0,6.26,9.84
45981,CSAP4,2014,9,19,18,0.0,6.26,11.17
45982,CSAP4,2014,9,19,19,0.0,7.15,9.84
45983,CSAP4,2014,9,19,20,0.0,6.7,11.17
45984,CSAP4,2014,9,19,21,0.0,4.47,8.94
45985,CSAP4,2014,9,19,22,0.0,2.23,6.26
45986,CSAP4,2014,9,19,23,0.0,3.58,4.92
45987,CSAP4,2014,9,20,0,0.0,2.23,4.02
45988,CSAP4,2014,9,20,1,0.0,2.68,6.26
45989,CSAP4,2014,9,20,2,0.0,2.68,3.58
45990,CSAP4,2014,9,20,3,0.0,3.13,3.58
45991,CSAP4,2014,9,20,4,0.0,3.13,4.02
45992,CSAP4,2014,9,20,5,0.0,3.58,4.92
45993,CSAP4,2014,9,20,6,0.0,1.79,5.37
45994,CSAP4,2014,9,20,7,0.0,3.13,4.47
45995,CSAP4,2014,9,20,8,0.0,2.68,4.02
45996,CSAP4,2014,9,20,9,0.0,3.58,4.47
45997,CSAP4,2014,9,20,10,0.0,3.58,4.47
45998,CSAP4,2014,9,20,11,0.0,3.58,4.47
45999,CSAP4,2014,9,20,12,0.0,2.68,6.7
46000,CSAP4,2014,9,20,13,0.25402832,3.58,5.81
46001,CSAP4,2014,9,20,14,0.0,4.02,10.28
46002,CSAP4,2014,9,20,15,0.0,5.37,8.49
46003,CSAP4,2014,9,20,16,0.0,7.15,10.28
46004,CSAP4,2014,9,20,17,0.0,5.81,9.39
46005,CSAP4,2014,9,20,18,0.0,5.37,8.94
46006,CSAP4,2014,9,20,19,0.0,5.37,8.49
46007,CSAP4,2014,9,20,20,0.0,5.37,8.49
46008,CSAP4,2014,9,20,21,0.0,4.02,8.49
46009,CSAP4,2014,9,20,22,0.0,3.58,6.26
46010,CSAP4,2014,9,20,23,0.0,2.23,4.47
46011,CSAP4,2014,9,21,0,0.0,2.68,3.58
46012,CSAP4,2014,9,21,1,0.0,2.23,4.02
46013,CSAP4,2014,9,21,2,0.0,2.68,4.02
